Othello,Tragedy,35,4.1.80,IAGO,May draw with you: there's millions now alive
Othello,Tragedy,35,4.1.81,IAGO,That nightly lie in those unproper beds
Othello,Tragedy,35,4.1.82,IAGO,Which they dare swear peculiar: your case is better.
Othello,Tragedy,35,4.1.83,IAGO,"O, 'tis the spite of hell, the fiend's arch-mock,"
Othello,Tragedy,35,4.1.84,IAGO,"To lip a wanton in a secure couch,"
Othello,Tragedy,35,4.1.85,IAGO,"And to suppose her chaste! No, let me know,"
Othello,Tragedy,35,4.1.86,IAGO,"And knowing what I am, I know what she shall be."
Othello,Tragedy,36,4.1.87,OTHELLO,"O, thou art wise, 'tis certain."
Othello,Tragedy,37,4.1.88,IAGO,"Stand you awhile apart,"
Othello,Tragedy,37,4.1.89,IAGO,Confine yourself but in a patient list.
Othello,Tragedy,37,4.1.90,IAGO,Whilst you were here o'erwhelmed with your grief--
Othello,Tragedy,37,4.1.91,IAGO,A passion most unsuiting such a man--
Othello,Tragedy,37,4.1.92,IAGO,"Cassio came hither: I shifted him away,"
Othello,Tragedy,37,4.1.93,IAGO,"And laid good 'scuse upon your ecstasy,"
Othello,Tragedy,37,4.1.94,IAGO,"Bade him anon return and here speak with me,"
Othello,Tragedy,37,4.1.95,IAGO,"The which he promised. Do but encave yourself,"
Othello,Tragedy,37,4.1.96,IAGO,"And mark the fleers, the gibes, and notable scorns,"
Othello,Tragedy,37,4.1.97,IAGO,"That dwell in every region of his face,"
Othello,Tragedy,37,4.1.98,IAGO,"For I will make him tell the tale anew,"
Othello,Tragedy,37,4.1.99,IAGO,"Where, how, how oft, how long ago, and when"
Othello,Tragedy,37,4.1.100,IAGO,"He hath, and is again to cope your wife:"
Othello,Tragedy,37,4.1.101,IAGO,"I say, but mark his gesture. Marry, patience,"
Othello,Tragedy,37,4.1.102,IAGO,"Or I shall say you are all in all in spleen,"
Othello,Tragedy,37,4.1.103,IAGO,And nothing of a man.
Othello,Tragedy,38,4.1.104,OTHELLO,"Dost thou hear, Iago?"
Othello,Tragedy,38,4.1.105,OTHELLO,"I will be found most cunning in my patience,"
Othello,Tragedy,38,4.1.106,OTHELLO,But--dost thou hear?--most bloody.
Othello,Tragedy,39,4.1.107,IAGO,"That's not amiss,"
Othello,Tragedy,39,4.1.108,IAGO,But yet keep time in all. Will you withdraw?
Othello,Tragedy,39,4.1.109,IAGO,"Now will I question Cassio of Bianca,"
Othello,Tragedy,39,4.1.110,IAGO,A housewife that by selling her desires
Othello,Tragedy,39,4.1.111,IAGO,Buys herself bread and clothes: it is a creature
Othello,Tragedy,39,4.1.112,IAGO,"That dotes on Cassio, as 'tis the strumpet's plague"
Othello,Tragedy,39,4.1.113,IAGO,To beguile many and be beguiled by one:
Othello,Tragedy,39,4.1.114,IAGO,"He, when he hears of her, cannot refrain"
Othello,Tragedy,39,4.1.115,IAGO,From the excess of laughter. Here he comes:
Othello,Tragedy,39,4.1.116,IAGO,"As he shall smile, Othello shall go mad,"
Othello,Tragedy,39,4.1.117,IAGO,And his unbookish jealousy must construe
Othello,Tragedy,39,4.1.118,IAGO,"Poor Cassio's smiles, gestures and light behavior,"
Othello,Tragedy,39,4.1.119,IAGO,"Quite in the wrong. How do you now, lieutenant?"
Othello,Tragedy,40,4.1.120,CASSIO,The worser that you give me the addition
Othello,Tragedy,40,4.1.121,CASSIO,Whose want even kills me.
Othello,Tragedy,41,4.1.122,IAGO,"Ply Desdemona well, and you are sure on't."
Othello,Tragedy,41,4.1.123,IAGO,"Now, if this suit lay in Bianco's power,"
Othello,Tragedy,41,4.1.124,IAGO,How quickly should you speed!
Othello,Tragedy,42,4.1.125,CASSIO,"Alas, poor caitiff!"
Othello,Tragedy,43,4.1.126,OTHELLO,"Look, how he laughs already!"
Othello,Tragedy,44,4.1.127,IAGO,I never knew woman love man so.
Othello,Tragedy,45,4.1.128,CASSIO,"Alas, poor rogue! I think, i' faith, she loves me."
Othello,Tragedy,46,4.1.129,OTHELLO,"Now he denies it faintly, and laughs it out."
Othello,Tragedy,47,4.1.130,IAGO,"Do you hear, Cassio?"
Othello,Tragedy,48,4.1.131,OTHELLO,Now he importunes him
Othello,Tragedy,48,4.1.132,OTHELLO,"To tell it o'er: go to, well said, well said."
Othello,Tragedy,49,4.1.133,IAGO,She gives it out that you shall marry hey:
Othello,Tragedy,49,4.1.134,IAGO,Do you intend it?
Othello,Tragedy,50,4.1.135,CASSIO,"Ha, ha, ha!"
Othello,Tragedy,51,4.1.136,OTHELLO,"Do you triumph, Roman? do you triumph?"
Othello,Tragedy,52,4.1.137,CASSIO,"I marry her! what? a customer! Prithee, bear some"
Othello,Tragedy,52,4.1.138,CASSIO,charity to my wit: do not think it so unwholesome.
Othello,Tragedy,52,4.1.139,CASSIO,"Ha, ha, ha!"
Othello,Tragedy,53,4.1.140,OTHELLO,"So, so, so, so: they laugh that win."
Othello,Tragedy,54,4.1.141,IAGO,"'Faith, the cry goes that you shall marry her."
Othello,Tragedy,55,4.1.142,CASSIO,"Prithee, say true."
Othello,Tragedy,56,4.1.143,IAGO,I am a very villain else.
Othello,Tragedy,57,4.1.144,OTHELLO,Have you scored me? Well.
Othello,Tragedy,58,4.1.145,CASSIO,This is the monkey's own giving out: she is
Othello,Tragedy,58,4.1.146,CASSIO,"persuaded I will marry her, out of her own love and"
Othello,Tragedy,58,4.1.147,CASSIO,"flattery, not out of my promise."
Othello,Tragedy,59,4.1.148,OTHELLO,"Iago beckons me, now he begins the story."
Othello,Tragedy,60,4.1.149,CASSIO,"She was here even now, she haunts me in every place."
Othello,Tragedy,60,4.1.150,CASSIO,I was the other day talking on the sea-bank with
Othello,Tragedy,60,4.1.151,CASSIO,"certain Venetians, and thither comes the bauble,"
Othello,Tragedy,60,4.1.152,CASSIO,"and, by this hand, she falls me thus about my neck--"
Othello,Tragedy,61,4.1.153,OTHELLO,Crying 'O dear Cassio!' as it were: his gesture
Othello,Tragedy,61,4.1.154,OTHELLO,imports it.
Othello,Tragedy,62,4.1.155,CASSIO,"So hangs, and lolls, and weeps upon me, so hales,"
Othello,Tragedy,62,4.1.156,CASSIO,"and pulls me: ha, ha, ha!"
Othello,Tragedy,63,4.1.157,OTHELLO,"Now he tells how she plucked him to my chamber. O,"
Othello,Tragedy,63,4.1.158,OTHELLO,"I see that nose of yours, but not that dog I shall"
Othello,Tragedy,63,4.1.159,OTHELLO,throw it to.
Othello,Tragedy,64,4.1.160,CASSIO,"Well, I must leave her company."
Othello,Tragedy,65,4.1.161,IAGO,"Before me! look, where she comes."
Othello,Tragedy,66,4.1.162,CASSIO,'Tis such another fitchew! marry a perfumed one.
Othello,Tragedy,66,4.1.163,CASSIO,What do you mean by this haunting of me?
Othello,Tragedy,67,4.1.164,BIANCA,Let the devil and his dam haunt you! What did you
Othello,Tragedy,67,4.1.165,BIANCA,mean by that same handkerchief you gave me even now?
Othello,Tragedy,67,4.1.166,BIANCA,I was a fine fool to take it. I must take out the
Othello,Tragedy,67,4.1.167,BIANCA,"work?--A likely piece of work, that you should find"
Othello,Tragedy,67,4.1.168,BIANCA,"it in your chamber, and not know who left it there!"
Othello,Tragedy,67,4.1.169,BIANCA,"This is some minx's token, and I must take out the"
Othello,Tragedy,67,4.1.170,BIANCA,"work? There, give it your hobby-horse: wheresoever"
Othello,Tragedy,67,4.1.171,BIANCA,"you had it, I'll take out no work on't."
Othello,Tragedy,68,4.1.172,CASSIO,"How now, my sweet Bianca! how now! how now!"
Othello,Tragedy,69,4.1.173,OTHELLO,"By heaven, that should be my handkerchief!"
Othello,Tragedy,70,4.1.174,BIANCA,"An you'll come to supper to-night, you may, an you"
Othello,Tragedy,70,4.1.175,BIANCA,"will not, come when you are next prepared for."
Othello,Tragedy,71,4.1.176,IAGO,"After her, after her."
Othello,Tragedy,72,4.1.177,CASSIO,"'Faith, I must, she'll rail in the street else."
Othello,Tragedy,73,4.1.178,IAGO,Will you sup there?
Othello,Tragedy,74,4.1.179,CASSIO,"'Faith, I intend so."
Othello,Tragedy,75,4.1.180,IAGO,"Well, I may chance to see you, for I would very fain"
Othello,Tragedy,75,4.1.181,IAGO,speak with you.
Othello,Tragedy,76,4.1.182,CASSIO,"Prithee, come, will you?"
Othello,Tragedy,77,4.1.183,IAGO,"Go to, say no more."
Othello,Tragedy,78,4.1.184,OTHELLO,"[Advancing]  How shall I murder him, Iago?"
Othello,Tragedy,79,4.1.185,IAGO,Did you perceive how he laughed at his vice?
Othello,Tragedy,80,4.1.186,OTHELLO,O Iago!
Othello,Tragedy,81,4.1.187,IAGO,And did you see the handkerchief?
Othello,Tragedy,82,4.1.188,OTHELLO,Was that mine?
Othello,Tragedy,83,4.1.189,IAGO,Yours by this hand: and to see how he prizes the
Othello,Tragedy,83,4.1.190,IAGO,"foolish woman your wife! she gave it him, and he"
Othello,Tragedy,83,4.1.191,IAGO,hath given it his whore.
Othello,Tragedy,84,4.1.192,OTHELLO,I would have him nine years a-killing.
Othello,Tragedy,84,4.1.193,OTHELLO,A fine woman! a fair woman! a sweet woman!
Othello,Tragedy,85,4.1.194,IAGO,"Nay, you must forget that."
Othello,Tragedy,86,4.1.195,OTHELLO,"Ay, let her rot, and perish, and be damned to-night,"
Othello,Tragedy,86,4.1.196,OTHELLO,"for she shall not live: no, my heart is turned to"
Othello,Tragedy,86,4.1.197,OTHELLO,"stone, I strike it, and it hurts my hand. O, the"
Othello,Tragedy,86,4.1.198,OTHELLO,world hath not a sweeter creature: she might lie by
Othello,Tragedy,86,4.1.199,OTHELLO,an emperor's side and command him tasks.
Othello,Tragedy,87,4.1.200,IAGO,"Nay, that's not your way."
Othello,Tragedy,88,4.1.201,OTHELLO,Hang her! I do but say what she is: so delicate
Othello,Tragedy,88,4.1.202,OTHELLO,with her needle: an admirable musician: O! she
Othello,Tragedy,88,4.1.203,OTHELLO,will sing the savageness out of a bear: of so high
Othello,Tragedy,88,4.1.204,OTHELLO,and plenteous wit and invention:--
Othello,Tragedy,89,4.1.205,IAGO,She's the worse for all this.
Othello,Tragedy,90,4.1.206,OTHELLO,"O, a thousand thousand times: and then, of so"
Othello,Tragedy,90,4.1.207,OTHELLO,gentle a condition!
Othello,Tragedy,91,4.1.208,IAGO,"Ay, too gentle."
Othello,Tragedy,92,4.1.209,OTHELLO,"Nay, that's certain: but yet the pity of it, Iago!"
Othello,Tragedy,92,4.1.210,OTHELLO,"O Iago, the pity of it, Iago!"
Othello,Tragedy,93,4.1.211,IAGO,"If you are so fond over her iniquity, give her"
Othello,Tragedy,93,4.1.212,IAGO,"patent to offend, for, if it touch not you, it comes"
Othello,Tragedy,93,4.1.213,IAGO,near nobody.
Othello,Tragedy,94,4.1.214,OTHELLO,I will chop her into messes: cuckold me!
Othello,Tragedy,95,4.1.215,IAGO,"O, 'tis foul in her."
Othello,Tragedy,96,4.1.216,OTHELLO,With mine officer!
Othello,Tragedy,97,4.1.217,IAGO,That's fouler.
Othello,Tragedy,98,4.1.218,OTHELLO,"Get me some poison, Iago, this night: I'll not"
Othello,Tragedy,98,4.1.219,OTHELLO,"expostulate with her, lest her body and beauty"
Othello,Tragedy,98,4.1.220,OTHELLO,"unprovide my mind again: this night, Iago."
Othello,Tragedy,99,4.1.221,IAGO,"Do it not with poison, strangle her in her bed, even"
Othello,Tragedy,99,4.1.222,IAGO,the bed she hath contaminated.
Othello,Tragedy,100,4.1.223,OTHELLO,"Good, good: the justice of it pleases: very good."
Othello,Tragedy,101,4.1.224,IAGO,"And for Cassio, let me be his undertaker: you"
Othello,Tragedy,101,4.1.225,IAGO,shall hear more by midnight.
Othello,Tragedy,102,4.1.226,OTHELLO,Excellent good.
Othello,Tragedy,102,4.1.227,OTHELLO,What trumpet is that same?
Othello,Tragedy,103,4.1.228,IAGO,"Something from Venice, sure. 'Tis Lodovico"
Othello,Tragedy,103,4.1.229,IAGO,"Come from the duke: and, see, your wife is with him."
Othello,Tragedy,104,4.1.230,LODOVICO,"Save you, worthy general!"
Othello,Tragedy,105,4.1.231,OTHELLO,"With all my heart, sir."
Othello,Tragedy,106,4.1.232,LODOVICO,The duke and senators of Venice greet you.
Othello,Tragedy,107,4.1.233,OTHELLO,I kiss the instrument of their pleasures.
Othello,Tragedy,108,4.1.234,DESDEMONA,"And what's the news, good cousin Lodovico?"
Othello,Tragedy,109,4.1.235,IAGO,"I am very glad to see you, signior"
Othello,Tragedy,109,4.1.236,IAGO,Welcome to Cyprus.
Othello,Tragedy,110,4.1.237,LODOVICO,I thank you. How does Lieutenant Cassio?
Othello,Tragedy,111,4.1.238,IAGO,"Lives, sir."
Othello,Tragedy,112,4.1.239,DESDEMONA,"Cousin, there's fall'n between him and my lord"
Othello,Tragedy,112,4.1.240,DESDEMONA,An unkind breach: but you shall make all well.
Othello,Tragedy,113,4.1.241,OTHELLO,Are you sure of that?
Othello,Tragedy,114,4.1.242,DESDEMONA,My lord?
Othello,Tragedy,115,4.1.243,OTHELLO,"[Reads]  'This fail you not to do, as you will--'"
Othello,Tragedy,116,4.1.244,LODOVICO,"He did not call, he's busy in the paper."
Othello,Tragedy,116,4.1.245,LODOVICO,Is there division 'twixt my lord and Cassio?
Othello,Tragedy,117,4.1.246,DESDEMONA,A most unhappy one: I would do much
Othello,Tragedy,117,4.1.247,DESDEMONA,"To atone them, for the love I bear to Cassio."
Othello,Tragedy,118,4.1.248,OTHELLO,Fire and brimstone!
Othello,Tragedy,119,4.1.249,DESDEMONA,My lord?
Othello,Tragedy,120,4.1.250,OTHELLO,Are you wise?
Othello,Tragedy,121,4.1.251,DESDEMONA,"What, is he angry?"
Othello,Tragedy,122,4.1.252,LODOVICO,"May be the letter moved him,"
Othello,Tragedy,122,4.1.253,LODOVICO,"For, as I think, they do command him home,"
Othello,Tragedy,122,4.1.254,LODOVICO,Deputing Cassio in his government.
Othello,Tragedy,123,4.1.255,DESDEMONA,"Trust me, I am glad on't."
Othello,Tragedy,124,4.1.256,OTHELLO,Indeed!
Othello,Tragedy,125,4.1.257,DESDEMONA,My lord?
Othello,Tragedy,126,4.1.258,OTHELLO,I am glad to see you mad.
Othello,Tragedy,127,4.1.259,DESDEMONA,"Why, sweet Othello,--"
Othello,Tragedy,128,4.1.260,OTHELLO,[Striking her]  Devil!
Othello,Tragedy,129,4.1.261,DESDEMONA,I have not deserved this.
Othello,Tragedy,130,4.1.262,LODOVICO,"My lord, this would not be believed in Venice,"
Othello,Tragedy,130,4.1.263,LODOVICO,Though I should swear I saw't: 'tis very much:
Othello,Tragedy,130,4.1.264,LODOVICO,"Make her amends, she weeps."
Othello,Tragedy,131,4.1.265,OTHELLO,"O devil, devil!"
Othello,Tragedy,131,4.1.266,OTHELLO,"If that the earth could teem with woman's tears,"
Othello,Tragedy,131,4.1.267,OTHELLO,Each drop she falls would prove a crocodile.
Othello,Tragedy,131,4.1.268,OTHELLO,Out of my sight!
Othello,Tragedy,132,4.1.269,DESDEMONA,I will not stay to offend you.
Othello,Tragedy,133,4.1.270,LODOVICO,"Truly, an obedient lady:"
Othello,Tragedy,133,4.1.271,LODOVICO,"I do beseech your lordship, call her back."
Othello,Tragedy,134,4.1.272,OTHELLO,Mistress!
Othello,Tragedy,135,4.1.273,DESDEMONA,My lord?
Othello,Tragedy,136,4.1.274,OTHELLO,"What would you with her, sir?"
Othello,Tragedy,137,4.1.275,LODOVICO,"Who, I, my lord?"
Othello,Tragedy,138,4.1.276,OTHELLO,"Ay, you did wish that I would make her turn:"
Othello,Tragedy,138,4.1.277,OTHELLO,"Sir, she can turn, and turn, and yet go on,"
Othello,Tragedy,138,4.1.278,OTHELLO,"And turn again, and she can weep, sir, weep,"
Othello,Tragedy,138,4.1.279,OTHELLO,"And she's obedient, as you say, obedient,"
Othello,Tragedy,138,4.1.280,OTHELLO,Very obedient. Proceed you in your tears.
Othello,Tragedy,138,4.1.281,OTHELLO,"Concerning this, sir,--O  well-painted passion!--"
Othello,Tragedy,138,4.1.282,OTHELLO,"I am commanded home. Get you away,"
Othello,Tragedy,138,4.1.283,OTHELLO,"I'll send for you anon. Sir, I obey the mandate,"
Othello,Tragedy,138,4.1.284,OTHELLO,"And will return to Venice. Hence, avaunt!"
Othello,Tragedy,138,4.1.285,OTHELLO,"Cassio shall have my place. And, sir, tonight,"
Othello,Tragedy,138,4.1.286,OTHELLO,I do entreat that we may sup together:
Othello,Tragedy,138,4.1.287,OTHELLO,"You are welcome, sir, to Cyprus.--Goats and monkeys!"
Othello,Tragedy,139,4.1.288,LODOVICO,Is this the noble Moor whom our full senate
Othello,Tragedy,139,4.1.289,LODOVICO,Call all in all sufficient? Is this the nature
Othello,Tragedy,139,4.1.290,LODOVICO,Whom passion could not shake? whose solid virtue
Othello,Tragedy,139,4.1.291,LODOVICO,"The shot of accident, nor dart of chance,"
Othello,Tragedy,139,4.1.292,LODOVICO,Could neither graze nor pierce?
Othello,Tragedy,140,4.1.293,IAGO,He is much changed.
Othello,Tragedy,141,4.1.294,LODOVICO,Are his wits safe? is he not light of brain?
Othello,Tragedy,142,4.1.295,IAGO,He's that he is: I may not breathe my censure
Othello,Tragedy,142,4.1.296,IAGO,"What he might be: if what he might he is not,"
Othello,Tragedy,142,4.1.297,IAGO,I would to heaven he were!
Othello,Tragedy,143,4.1.298,LODOVICO,"What, strike his wife!"
Othello,Tragedy,144,4.1.299,IAGO,"'Faith, that was not so well, yet would I knew"
Othello,Tragedy,144,4.1.300,IAGO,That stroke would prove the worst!
Othello,Tragedy,145,4.1.301,LODOVICO,Is it his use?
Othello,Tragedy,145,4.1.302,LODOVICO,"Or did the letters work upon his blood,"
Othello,Tragedy,145,4.1.303,LODOVICO,And new-create this fault?
Othello,Tragedy,146,4.1.304,IAGO,"Alas, alas!"
Othello,Tragedy,146,4.1.305,IAGO,It is not honesty in me to speak
Othello,Tragedy,146,4.1.306,IAGO,"What I have seen and known. You shall observe him,"
Othello,Tragedy,146,4.1.307,IAGO,And his own courses will denote him so
Othello,Tragedy,146,4.1.308,IAGO,"That I may save my speech: do but go after,"
Othello,Tragedy,146,4.1.309,IAGO,And mark how he continues.
Othello,Tragedy,147,4.1.310,LODOVICO,I am sorry that I am deceived in him.
Othello,Tragedy,1,4.2.1,OTHELLO,You have seen nothing then?
Othello,Tragedy,2,4.2.2,EMILIA,"Nor ever heard, nor ever did suspect."
Othello,Tragedy,3,4.2.3,OTHELLO,"Yes, you have seen Cassio and she together."
Othello,Tragedy,4,4.2.4,EMILIA,"But then I saw no harm, and then I heard"
Othello,Tragedy,4,4.2.5,EMILIA,Each syllable that breath made up between them.
Othello,Tragedy,5,4.2.6,OTHELLO,"What, did they never whisper?"
Othello,Tragedy,6,4.2.7,EMILIA,"Never, my lord."
Othello,Tragedy,7,4.2.8,OTHELLO,Nor send you out o' the way?
Othello,Tragedy,8,4.2.9,EMILIA,Never.
Othello,Tragedy,9,4.2.10,OTHELLO,"To fetch her fan, her gloves, her mask, nor nothing?"
Othello,Tragedy,10,4.2.11,EMILIA,"Never, my lord."
Othello,Tragedy,11,4.2.12,OTHELLO,That's strange.
Othello,Tragedy,12,4.2.13,EMILIA,"I durst, my lord, to wager she is honest,"
Othello,Tragedy,12,4.2.14,EMILIA,"Lay down my soul at stake: if you think other,"
Othello,Tragedy,12,4.2.15,EMILIA,"Remove your thought, it doth abuse your bosom."
Othello,Tragedy,12,4.2.16,EMILIA,"If any wretch have put this in your head,"
Othello,Tragedy,12,4.2.17,EMILIA,Let heaven requite it with the serpent's curse!
Othello,Tragedy,12,4.2.18,EMILIA,"For, if she be not honest, chaste, and true,"
Othello,Tragedy,12,4.2.19,EMILIA,"There's no man happy, the purest of their wives"
Othello,Tragedy,12,4.2.20,EMILIA,Is foul as slander.
Othello,Tragedy,13,4.2.21,OTHELLO,Bid her come hither: go.
Othello,Tragedy,13,4.2.22,OTHELLO,"She says enough, yet she's a simple bawd"
Othello,Tragedy,13,4.2.23,OTHELLO,"That cannot say as much. This is a subtle whore,"
Othello,Tragedy,13,4.2.24,OTHELLO,A closet lock and key of villanous secrets
Othello,Tragedy,13,4.2.25,OTHELLO,"And yet she'll kneel and pray, I have seen her do't."
Othello,Tragedy,14,4.2.26,DESDEMONA,"My lord, what is your will?"
Othello,Tragedy,15,4.2.27,OTHELLO,"Pray, chuck, come hither."
Othello,Tragedy,16,4.2.28,DESDEMONA,What is your pleasure?
Othello,Tragedy,17,4.2.29,OTHELLO,"Let me see your eyes,"
Othello,Tragedy,17,4.2.30,OTHELLO,Look in my face.
Othello,Tragedy,18,4.2.31,DESDEMONA,What horrible fancy's this?
Othello,Tragedy,19,4.2.32,OTHELLO,"[To EMILIA]  Some of your function, mistress,"
Othello,Tragedy,19,4.2.33,OTHELLO,"Leave procreants alone and shut the door,"
Othello,Tragedy,19,4.2.34,OTHELLO,"Cough, or cry 'hem,' if any body come:"
Othello,Tragedy,19,4.2.35,OTHELLO,"Your mystery, your mystery: nay, dispatch."
Othello,Tragedy,20,4.2.36,DESDEMONA,"Upon my knees, what doth your speech import?"
Othello,Tragedy,20,4.2.37,DESDEMONA,I understand a fury in your words.
Othello,Tragedy,20,4.2.38,DESDEMONA,But not the words.
Othello,Tragedy,21,4.2.39,OTHELLO,"Why, what art thou?"
Othello,Tragedy,22,4.2.40,DESDEMONA,"Your wife, my lord, your true"
Othello,Tragedy,22,4.2.41,DESDEMONA,And loyal wife.
Othello,Tragedy,23,4.2.42,OTHELLO,"Come, swear it, damn thyself"
Othello,Tragedy,23,4.2.43,OTHELLO,"Lest, being like one of heaven, the devils themselves"
Othello,Tragedy,23,4.2.44,OTHELLO,Should fear to seize thee: therefore be double damn'd:
Othello,Tragedy,23,4.2.45,OTHELLO,Swear thou art honest.
Othello,Tragedy,24,4.2.46,DESDEMONA,Heaven doth truly know it.
Othello,Tragedy,25,4.2.47,OTHELLO,Heaven truly knows that thou art false as hell.
Othello,Tragedy,26,4.2.48,DESDEMONA,"To whom, my lord? with whom? how am I false?"
Othello,Tragedy,27,4.2.49,OTHELLO,O Desdemona! away! away! away!
Othello,Tragedy,28,4.2.50,DESDEMONA,Alas the heavy day! Why do you weep?
Othello,Tragedy,28,4.2.51,DESDEMONA,"Am I the motive of these tears, my lord?"
Othello,Tragedy,28,4.2.52,DESDEMONA,If haply you my father do suspect
Othello,Tragedy,28,4.2.53,DESDEMONA,"An instrument of this your calling back,"
Othello,Tragedy,28,4.2.54,DESDEMONA,"Lay not your blame on me: If you have lost him,"
Othello,Tragedy,28,4.2.55,DESDEMONA,"Why, I have lost him too."
Othello,Tragedy,29,4.2.56,OTHELLO,Had it pleased heaven
Othello,Tragedy,29,4.2.57,OTHELLO,"To try me with affliction, had they rain'd"
Othello,Tragedy,29,4.2.58,OTHELLO,All kinds of sores and shames on my bare head.
Othello,Tragedy,29,4.2.59,OTHELLO,"Steep'd me in poverty to the very lips,"
Othello,Tragedy,29,4.2.60,OTHELLO,"Given to captivity me and my utmost hopes,"
Othello,Tragedy,29,4.2.61,OTHELLO,I should have found in some place of my soul
Othello,Tragedy,29,4.2.62,OTHELLO,"A drop of patience: but, alas, to make me"
Othello,Tragedy,29,4.2.63,OTHELLO,A fixed figure for the time of scorn
Othello,Tragedy,29,4.2.64,OTHELLO,To point his slow unmoving finger at!
Othello,Tragedy,29,4.2.65,OTHELLO,"Yet could I bear that too, well, very well:"
Othello,Tragedy,29,4.2.66,OTHELLO,"But there, where I have garner'd up my heart,"
Othello,Tragedy,29,4.2.67,OTHELLO,"Where either I must live, or bear no life,"
Othello,Tragedy,29,4.2.68,OTHELLO,"The fountain from the which my current runs,"
Othello,Tragedy,29,4.2.69,OTHELLO,"Or else dries up, to be discarded thence!"
Othello,Tragedy,29,4.2.70,OTHELLO,Or keep it as a cistern for foul toads
Othello,Tragedy,29,4.2.71,OTHELLO,"To knot and gender in! Turn thy complexion there,"
Othello,Tragedy,29,4.2.72,OTHELLO,"Patience, thou young and rose-lipp'd cherubin,--"
Othello,Tragedy,29,4.2.73,OTHELLO,"Ay, there, look grim as hell!"
Othello,Tragedy,30,4.2.74,DESDEMONA,I hope my noble lord esteems me honest.
Othello,Tragedy,31,4.2.75,OTHELLO,"O, ay, as summer flies are in the shambles,"
Othello,Tragedy,31,4.2.76,OTHELLO,"That quicken even with blowing. O thou weed,"
Othello,Tragedy,31,4.2.77,OTHELLO,Who art so lovely fair and smell'st so sweet
Othello,Tragedy,31,4.2.78,OTHELLO,"That the sense aches at thee, would thou hadst"
Othello,Tragedy,31,4.2.79,OTHELLO,ne'er been born!
Othello,Tragedy,32,4.2.80,DESDEMONA,"Alas, what ignorant sin have I committed?"
Othello,Tragedy,33,4.2.81,OTHELLO,"Was this fair paper, this most goodly book,"
Othello,Tragedy,33,4.2.82,OTHELLO,Made to write 'whore' upon? What committed!
Othello,Tragedy,33,4.2.83,OTHELLO,Committed! O thou public commoner!
Othello,Tragedy,33,4.2.84,OTHELLO,"I should make very forges of my cheeks,"
Othello,Tragedy,33,4.2.85,OTHELLO,"That would to cinders burn up modesty,"
Othello,Tragedy,33,4.2.86,OTHELLO,Did I but speak thy deeds. What committed!
Othello,Tragedy,33,4.2.87,OTHELLO,"Heaven stops the nose at it and the moon winks,"
Othello,Tragedy,33,4.2.88,OTHELLO,The bawdy wind that kisses all it meets
Othello,Tragedy,33,4.2.89,OTHELLO,"Is hush'd within the hollow mine of earth,"
Othello,Tragedy,33,4.2.90,OTHELLO,And will not hear it. What committed!
Othello,Tragedy,33,4.2.91,OTHELLO,Impudent strumpet!
Othello,Tragedy,34,4.2.92,DESDEMONA,"By heaven, you do me wrong."
Othello,Tragedy,35,4.2.93,OTHELLO,Are you not a strumpet?
Othello,Tragedy,36,4.2.94,DESDEMONA,"No, as I am a Christian:"
Othello,Tragedy,36,4.2.95,DESDEMONA,If to preserve this vessel for my lord
Othello,Tragedy,36,4.2.96,DESDEMONA,From any other foul unlawful touch
Othello,Tragedy,36,4.2.97,DESDEMONA,"Be not to be a strumpet, I am none."
Othello,Tragedy,37,4.2.98,OTHELLO,"What, not a whore?"
Othello,Tragedy,38,4.2.99,DESDEMONA,"No, as I shall be saved."
Othello,Tragedy,39,4.2.100,OTHELLO,Is't possible?
Othello,Tragedy,40,4.2.101,DESDEMONA,"O, heaven forgive us!"
Othello,Tragedy,41,4.2.102,OTHELLO,"I cry you mercy, then:"
Othello,Tragedy,41,4.2.103,OTHELLO,I took you for that cunning whore of Venice
Othello,Tragedy,41,4.2.104,OTHELLO,That married with Othello.
Othello,Tragedy,41,4.2.105,OTHELLO,"You, mistress,"
Othello,Tragedy,41,4.2.106,OTHELLO,"That have the office opposite to Saint Peter,"
Othello,Tragedy,41,4.2.107,OTHELLO,And keep the gate of hell!
Othello,Tragedy,41,4.2.108,OTHELLO,"You, you, ay, you!"
Othello,Tragedy,41,4.2.109,OTHELLO,"We have done our course, there's money for your pains:"
Othello,Tragedy,41,4.2.110,OTHELLO,"I pray you, turn the key and keep our counsel."
Othello,Tragedy,42,4.2.111,EMILIA,"Alas, what does this gentleman conceive?"
Othello,Tragedy,42,4.2.112,EMILIA,"How do you, madam? how do you, my good lady?"
Othello,Tragedy,43,4.2.113,DESDEMONA,"'Faith, half asleep."
Othello,Tragedy,44,4.2.114,EMILIA,"Good madam, what's the matter with my lord?"
Othello,Tragedy,45,4.2.115,DESDEMONA,With who?
Othello,Tragedy,46,4.2.116,EMILIA,"Why, with my lord, madam."
Othello,Tragedy,47,4.2.117,DESDEMONA,Who is thy lord?
Othello,Tragedy,48,4.2.118,EMILIA,"He that is yours, sweet lady."
Othello,Tragedy,49,4.2.119,DESDEMONA,"I have none: do not talk to me, Emilia,"
Othello,Tragedy,49,4.2.120,DESDEMONA,"I cannot weep, nor answer have I none,"
Othello,Tragedy,49,4.2.121,DESDEMONA,"But what should go by water. Prithee, tonight"
